business_date,store_id,category_name,revenue_inr
2024-10-08,S02,Frozen & Ready to Eat,7946.26
2024-10-08,S02,Fruits & Vegetables,8575.99
2024-10-08,S02,Home Care,6193.239999999999
2024-10-08,S02,Personal Care,12216.090000000002
2024-10-08,S02,Spices & Masala,6951.34
2024-10-08,S02,Staples & Grains,21010.370000000003
2024-10-08,S02,Stationery & General,10097.17
2024-10-08,S03,Baby Care,19481.52
2024-10-08,S03,Bakery,1824.5500000000002
2024-10-08,S03,Beverages,7772.609999999999
2024-10-08,S03,Bill-level adjustments,-1940.5400000000002
2024-10-08,S03,Biscuits & Snacks,2255.9400000000005
2024-10-08,S03,Confectionery,5469.53
2024-10-08,S03,Dairy,10132.61
2024-10-08,S03,Edible Oils,40995.42
2024-10-08,S03,Frozen & Ready to Eat,6279.039999999999
2024-10-08,S03,Fruits & Vegetables,5141.900000000001
2024-10-08,S03,Home Care,5533.5199999999995
2024-10-08,S03,Personal Care,17230.77
2024-10-08,S03,Spices & Masala,5798.240000000002
2024-10-08,S03,Staples & Grains,30629.500000000004
2024-10-08,S03,Stationery & General,9231.159999999998
2024-10-08,S04,Baby Care,11498.19
2024-10-08,S04,Bakery,3451.96
2024-10-08,S04,Beverages,3896.94
2024-10-08,S04,Bill-level adjustments,-1353.83
2024-10-08,S04,Biscuits & Snacks,1474.9
2024-10-08,S04,Confectionery,2287.25
2024-10-08,S04,Dairy,10010.24
2024-10-08,S04,Edible Oils,39433.119999999995
2024-10-08,S04,Frozen & Ready to Eat,9154.83
2024-10-08,S04,Fruits & Vegetables,4508.78
2024-10-08,S04,Home Care,3563.58
2024-10-08,S04,Personal Care,4261.390000000001
2024-10-08,S04,Spices & Masala,5348.59
2024-10-08,S04,Staples & Grains,15690.869999999999
2024-10-08,S04,Stationery & General,2819.9999999999995
2024-10-08,S05,Baby Care,5362.26
2024-10-08,S05,Bakery,1389.27
2024-10-08,S05,Beverages,624.4100000000001
2024-10-08,S05,Bill-level adjustments,-554.63
2024-10-08,S05,Biscuits & Snacks,953.21
2024-10-08,S05,Confectionery,1070.25
2024-10-08,S05,Dairy,7266.61
2024-10-08,S05,Edible Oils,2036.1100000000001
2024-10-08,S05,Frozen & Ready to Eat,1408.7
2024-10-08,S05,Fruits & Vegetables,740.12
2024-10-08,S05,Home Care,3719.1600000000003
2024-10-08,S05,Personal Care,4048.43
2024-10-08,S05,Spices & Masala,380.28
2024-10-08,S05,Staples & Grains,11564.509999999998
2024-10-08,S05,Stationery & General,2393.19
2024-10-08,S06,Baby Care,28491.789999999997
2024-10-08,S06,Bakery,2687.02
2024-10-08,S06,Beverages,2667.72
2024-10-08,S06,Bill-level adjustments,-465.69
2024-10-08,S06,Biscuits & Snacks,1130.99
2024-10-08,S06,Confectionery,5816.959999999999
2024-10-08,S06,Dairy,13802.039999999999
2024-10-08,S06,Edible Oils,14214.370000000004
2024-10-08,S06,Frozen & Ready to Eat,5404.6500000000015
2024-10-08,S06,Fruits & Vegetables,3048.65
2024-10-08,S06,Home Care,3891.08
2024-10-08,S06,Personal Care,10623.86
2024-10-08,S06,Spices & Masala,765.1999999999999
2024-10-08,S06,Staples & Grains,11996.53
2024-10-08,S06,Stationery & General,5476.76
2024-10-08,S07,Baby Care,9244.89
2024-10-08,S07,Bakery,1553.71
2024-10-08,S07,Beverages,6893.9400000000005
2024-10-08,S07,Bill-level adjustments,-357.28
2024-10-08,S07,Biscuits & Snacks,528.99
2024-10-08,S07,Confectionery,2001.8
2024-10-08,S07,Dairy,7399.900000000001
2024-10-08,S07,Edible Oils,6937.67
2024-10-08,S07,Frozen & Ready to Eat,6884.72
2024-10-08,S07,Fruits & Vegetables,636.56
2024-10-08,S07,Home Care,399.04
2024-10-08,S07,Personal Care,5740.42
2024-10-08,S07,Spices & Masala,5443.17
2024-10-08,S07,Staples & Grains,15931.789999999999
2024-10-08,S07,Stationery & General,3355.36
2024-10-08,S08,Baby Care,20707.949999999997
2024-10-08,S08,Bakery,1591.0800000000002
2024-10-08,S08,Beverages,4181.18
2024-10-08,S08,Bill-level adjustments,-617.28
2024-10-08,S08,Biscuits & Snacks,1525.8400000000001
2024-10-08,S08,Confectionery,2915.6799999999994
2024-10-08,S08,Dairy,3641.79
2024-10-08,S08,Edible Oils,19235.050000000003
2024-10-08,S08,Frozen & Ready to Eat,2954.53
2024-10-08,S08,Fruits & Vegetables,4400.159999999999
2024-10-08,S08,Home Care,7023.07
2024-10-08,S08,Personal Care,8762.01
2024-10-08,S08,Spices & Masala,4807.540000000001
2024-10-08,S08,Staples & Grains,19595.4
2024-10-08,S08,Stationery & General,7533.100000000001
2024-10-08,S09,Baby Care,10560.05
2024-10-08,S09,Bakery,1835.5800000000002
2024-10-08,S09,Beverages,5748.959999999999
2024-10-08,S09,Bill-level adjustments,-1261.43
2024-10-08,S09,Biscuits & Snacks,245.51
2024-10-08,S09,Confectionery,1763.97
2024-10-08,S09,Dairy,3808.17
2024-10-08,S09,Edible Oils,18406.46
2024-10-08,S09,Frozen & Ready to Eat,5259.46
2024-10-08,S09,Fruits & Vegetables,1925.08
2024-10-08,S09,Home Care,2448.12
2024-10-08,S09,Personal Care,4588.49
2024-10-08,S09,Spices & Masala,3575.9
2024-10-08,S09,Staples & Grains,12079.93
2024-10-08,S09,Stationery & General,5233.599999999999
2024-10-08,S10,Baby Care,15938.210000000003
2024-10-08,S10,Bakery,3969.88
2024-10-08,S10,Beverages,4356.97
2024-10-08,S10,Bill-level adjustments,-1461.5
2024-10-08,S10,Biscuits & Snacks,1984.3200000000002
2024-10-08,S10,Confectionery,4943.27
2024-10-08,S10,Dairy,14518.220000000001
2024-10-08,S10,Edible Oils,20355.949999999997
2024-10-08,S10,Frozen & Ready to Eat,1465.41
2024-10-08,S10,Fruits & Vegetables,4267.73
2024-10-08,S10,Home Care,9775.31
2024-10-08,S10,Personal Care,4053.25
2024-10-08,S10,Spices & Masala,4021.88
2024-10-08,S10,Staples & Grains,20727.83
2024-10-08,S10,Stationery & General,7239.24
2024-10-08,S11,Baby Care,9724.11
2024-10-08,S11,Bakery,206.75
2024-10-08,S11,Beverages,145.83
2024-10-08,S11,Bill-level adjustments,-25.17
2024-10-08,S11,Biscuits & Snacks,455.40000000000003
2024-10-08,S11,Confectionery,1678.69
2024-10-08,S11,Dairy,1861.87
2024-10-08,S11,Edible Oils,4254.96
2024-10-08,S11,Frozen & Ready to Eat,2425.64
2024-10-08,S11,Fruits & Vegetables,3604.48
2024-10-08,S11,Home Care,2142.1
2024-10-08,S11,Personal Care,2723.27
2024-10-08,S11,Spices & Masala,1707.3000000000002
2024-10-08,S11,Staples & Grains,9884.810000000001
2024-10-08,S11,Stationery & General,1937.6000000000001
2024-10-08,S12,Baby Care,20874.32
2024-10-08,S12,Bakery,1466.34
2024-10-08,S12,Beverages,6424.7
2024-10-08,S12,Bill-level adjustments,-1028.57
2024-10-08,S12,Biscuits & Snacks,1805.0300000000002
2024-10-08,S12,Confectionery,5885.26
2024-10-08,S12,Dairy,13302.58
2024-10-08,S12,Edible Oils,27800.510000000002
2024-10-08,S12,Frozen & Ready to Eat,6881.129999999999
2024-10-08,S12,Fruits & Vegetables,3031.7299999999996
2024-10-08,S12,Home Care,8015.950000000002
2024-10-08,S12,Personal Care,8708.55
2024-10-08,S12,Spices & Masala,2153.3399999999997
2024-10-08,S12,Staples & Grains,49327.05000000002
2024-10-08,S12,Stationery & General,9351.74
2024-10-09,S01,Baby Care,26122.86
2024-10-09,S01,Bakery,3076.96
2024-10-09,S01,Beverages,12529.390000000001
2024-10-09,S01,Bill-level adjustments,-1353.04
2024-10-09,S01,Biscuits & Snacks,3006.8100000000004
2024-10-09,S01,Confectionery,4279.07
2024-10-09,S01,Dairy,11435.670000000002
2024-10-09,S01,Edible Oils,22959.14
2024-10-09,S01,Frozen & Ready to Eat,7211.020000000001
2024-10-09,S01,Fruits & Vegetables,5601.5
2024-10-09,S01,Home Care,9633.270000000002
2024-10-09,S01,Personal Care,10600.930000000002
2024-10-09,S01,Spices & Masala,3145.76
2024-10-09,S01,Staples & Grains,34140.75000000001
2024-10-09,S01,Stationery & General,1622.04
2024-10-09,S02,Baby Care,14991.56
2024-10-09,S02,Bakery,3879.9599999999996
2024-10-09,S02,Beverages,4525.68
2024-10-09,S02,Bill-level adjustments,-1359.24
2024-10-09,S02,Biscuits & Snacks,2661.45
2024-10-09,S02,Confectionery,7831.919999999999
2024-10-09,S02,Dairy,6642.25
2024-10-09,S02,Edible Oils,11010.19
2024-10-09,S02,Frozen & Ready to Eat,13966.93
2024-10-09,S02,Fruits & Vegetables,5407.720000000001
2024-10-09,S02,Home Care,4061.91
2024-10-09,S02,Personal Care,16375.63
2024-10-09,S02,Spices & Masala,3442.6800000000003
2024-10-09,S02,Staples & Grains,27098.370000000003
2024-10-09,S02,Stationery & General,9121.54
2024-10-09,S03,Baby Care,37250.30999999999
2024-10-09,S03,Bakery,3964.2400000000002
2024-10-09,S03,Beverages,9045.789999999999
2024-10-09,S03,Bill-level adjustments,-2559.99
2024-10-09,S03,Biscuits & Snacks,2116.9400000000005
2024-10-09,S03,Confectionery,4756.349999999999
2024-10-09,S03,Dairy,18324.969999999998
2024-10-09,S03,Edible Oils,28264.5
2024-10-09,S03,Frozen & Ready to Eat,13578.029999999999
2024-10-09,S03,Fruits & Vegetables,3295.380000000001
2024-10-09,S03,Home Care,7966.3099999999995
2024-10-09,S03,Personal Care,7376.240000000002
2024-10-09,S03,Spices & Masala,5206.68
2024-10-09,S03,Staples & Grains,45491.24999999999
2024-10-09,S03,Stationery & General,8256.849999999999
2024-10-09,S04,Baby Care,7912.700000000001
2024-10-09,S04,Bakery,437.53000000000003
2024-10-09,S04,Beverages,5297.950000000001
2024-10-09,S04,Bill-level adjustments,0.0
2024-10-09,S04,Biscuits & Snacks,489.5
2024-10-09,S04,Confectionery,2057.41
2024-10-09,S04,Dairy,7863.25
2024-10-09,S04,Edible Oils,17966.929999999997
2024-10-09,S04,Frozen & Ready to Eat,6947.969999999999
2024-10-09,S04,Fruits & Vegetables,1643.09
2024-10-09,S04,Home Care,2438.0099999999998
2024-10-09,S04,Personal Care,6607.14
2024-10-09,S04,Spices & Masala,2537.64
2024-10-09,S04,Staples & Grains,23906.399999999998
2024-10-09,S04,Stationery & General,5394.159999999999
2024-10-09,S05,Baby Care,9518.73
2024-10-09,S05,Bakery,1822.2700000000002
2024-10-09,S05,Beverages,2240.0499999999997
2024-10-09,S05,Bill-level adjustments,-780.98
2024-10-09,S05,Biscuits & Snacks,1635.71
2024-10-09,S05,Confectionery,1450.51
2024-10-09,S05,Dairy,4144.57
2024-10-09,S05,Edible Oils,13174.089999999998
2024-10-09,S05,Frozen & Ready to Eat,1937.5600000000002
2024-10-09,S05,Fruits & Vegetables,4637.56
2024-10-09,S05,Home Care,4193.870000000001
2024-10-09,S05,Personal Care,-53.539999999999964
2024-10-09,S05,Spices & Masala,1354.6299999999999
2024-10-09,S05,Staples & Grains,3418.96
2024-10-09,S05,Stationery & General,3098.33
2024-10-09,S06,Baby Care,13977.4
2024-10-09,S06,Bakery,3671.3600000000006
2024-10-09,S06,Beverages,8281.8
2024-10-09,S06,Bill-level adjustments,-781.12
2024-10-09,S06,Biscuits & Snacks,1945.83
2024-10-09,S06,Confectionery,5835.05
2024-10-09,S06,Dairy,15059.239999999998
2024-10-09,S06,Edible Oils,23060.44
2024-10-09,S06,Frozen & Ready to Eat,5190.570000000001
2024-10-09,S06,Fruits & Vegetables,4894.139999999999
2024-10-09,S06,Home Care,9422.840000000002
2024-10-09,S06,Personal Care,10838.059999999998
2024-10-09,S06,Spices & Masala,4669.38
2024-10-09,S06,Staples & Grains,12946.150000000001
2024-10-09,S06,Stationery & General,7448.609999999999
2024-10-09,S07,Baby Care,1045.8899999999999
2024-10-09,S07,Bakery,2093.26
2024-10-09,S07,Beverages,2051.8100000000004
2024-10-09,S07,Bill-level adjustments,-710.68
2024-10-09,S07,Biscuits & Snacks,2633.4100000000003
2024-10-09,S07,Confectionery,4128.63
2024-10-09,S07,Dairy,8960.55
2024-10-09,S07,Edible Oils,26784.980000000003
2024-10-09,S07,Frozen & Ready to Eat,5809.44
2024-10-09,S07,Fruits & Vegetables,3232.62
2024-10-09,S07,Home Care,5951.67
2024-10-09,S07,Personal Care,7968.86
2024-10-09,S07,Spices & Masala,3026.3400000000006
2024-10-09,S07,Staples & Grains,17623.24
2024-10-09,S07,Stationery & General,6860.9800000000005
2024-10-09,S08,Baby Care,11813.050000000001
2024-10-09,S08,Bakery,2700.7000000000003
2024-10-09,S08,Beverages,4949.079999999999
2024-10-09,S08,Bill-level adjustments,-1072.21
2024-10-09,S08,Biscuits & Snacks,1133.83
2024-10-09,S08,Confectionery,2750.67
2024-10-09,S08,Dairy,9208.04
2024-10-09,S08,Edible Oils,13890.6
2024-10-09,S08,Frozen & Ready to Eat,4879.59
2024-10-09,S08,Fruits & Vegetables,821.81
2024-10-09,S08,Home Care,6500.51
2024-10-09,S08,Personal Care,8140.1
2024-10-09,S08,Spices & Masala,3929.5600000000004
2024-10-09,S08,Staples & Grains,18908.120000000003
2024-10-09,S08,Stationery & General,3022.2799999999997
2024-10-09,S09,Baby Care,14035.919999999998
2024-10-09,S09,Bakery,1223.54
2024-10-09,S09,Beverages,5087.729999999999
2024-10-09,S09,Bill-level adjustments,-620.86
2024-10-09,S09,Biscuits & Snacks,1087.6
2024-10-09,S09,Confectionery,4271.07
2024-10-09,S09,Dairy,6970.049999999999
2024-10-09,S09,Edible Oils,11700.62
2024-10-09,S09,Frozen & Ready to Eat,3969.51
2024-10-09,S09,Fruits & Vegetables,1493.3799999999999
2024-10-09,S09,Home Care,1686.1999999999998
2024-10-09,S09,Personal Care,8215.3
2024-10-09,S09,Spices & Masala,2053.2199999999993
2024-10-09,S09,Staples & Grains,19480.26
2024-10-09,S09,Stationery & General,1692.3899999999999
2024-10-09,S10,Baby Care,18920.850000000002
2024-10-09,S10,Bakery,2954.8799999999997
2024-10-09,S10,Beverages,5372.489999999999
2024-10-09,S10,Bill-level adjustments,-1848.4899999999998
2024-10-09,S10,Biscuits & Snacks,1268.74
2024-10-09,S10,Confectionery,3736.5099999999998
2024-10-09,S10,Dairy,14137.84
2024-10-09,S10,Edible Oils,21115.450000000004
2024-10-09,S10,Frozen & Ready to Eat,6170.599999999999
2024-10-09,S10,Fruits & Vegetables,3516.1000000000004
2024-10-09,S10,Home Care,5956.85
2024-10-09,S10,Personal Care,17661.530000000002
2024-10-09,S10,Spices & Masala,4498.12
2024-10-09,S10,Staples & Grains,17244.049999999996
2024-10-09,S10,Stationery & General,8973.26
2024-10-09,S11,Baby Care,9112.94
2024-10-09,S11,Bakery,379.42
2024-10-09,S11,Beverages,5026.630000000001
2024-10-09,S11,Bill-level adjustments,-288.53999999999996
2024-10-09,S11,Biscuits & Snacks,1012.8300000000002
2024-10-09,S11,Confectionery,5268.150000000001
2024-10-09,S11,Dairy,4173.88
2024-10-09,S11,Edible Oils,3997.12
2024-10-09,S11,Frozen & Ready to Eat,8931.72
2024-10-09,S11,Fruits & Vegetables,4263.57
2024-10-09,S11,Home Care,8572.95
2024-10-09,S11,Personal Care,6852.53
2024-10-09,S11,Spices & Masala,837.76
2024-10-09,S11,Staples & Grains,16298.7
2024-10-09,S11,Stationery & General,6336.109999999999
2024-10-09,S12,Baby Care,9504.11
2024-10-09,S12,Bakery,3935.8599999999997
2024-10-09,S12,Beverages,10205.960000000003
2024-10-09,S12,Bill-level adjustments,-1109.37
2024-10-09,S12,Biscuits & Snacks,1463.8600000000001
2024-10-09,S12,Confectionery,3460.01
2024-10-09,S12,Dairy,12357.440000000002
2024-10-09,S12,Edible Oils,32714.02
2024-10-09,S12,Frozen & Ready to Eat,5319.56
2024-10-09,S12,Fruits & Vegetables,2453.08
2024-10-09,S12,Home Care,4672.2
2024-10-09,S12,Personal Care,7628.819999999999
2024-10-09,S12,Spices & Masala,1802.35
2024-10-09,S12,Staples & Grains,32706.140000000003
2024-10-09,S12,Stationery & General,9621.280000000002
2024-10-10,S01,Baby Care,18586.92
2024-10-10,S01,Bakery,4521.099999999999
2024-10-10,S01,Beverages,11699.259999999997
2024-10-10,S01,Bill-level adjustments,-914.7900000000001
2024-10-10,S01,Biscuits & Snacks,2795.6600000000003
2024-10-10,S01,Confectionery,6740.05
2024-10-10,S01,Dairy,4171.59
2024-10-10,S01,Edible Oils,19037.93
2024-10-10,S01,Frozen & Ready to Eat,11332.220000000001
2024-10-10,S01,Fruits & Vegetables,3895.669999999999
2024-10-10,S01,Home Care,5142.84
2024-10-10,S01,Personal Care,11188.52
2024-10-10,S01,Spices & Masala,4260.61
2024-10-10,S01,Staples & Grains,38553.78
2024-10-10,S01,Stationery & General,10495.52
2024-10-10,S02,Baby Care,25738.57
2024-10-10,S02,Bakery,4220.780000000001
2024-10-10,S02,Beverages,5523.18
2024-10-10,S02,Bill-level adjustments,-2897.01
2024-10-10,S02,Biscuits & Snacks,2416.75
2024-10-10,S02,Confectionery,4527.38
2024-10-10,S02,Dairy,10265.360000000002
2024-10-10,S02,Edible Oils,12183.42
2024-10-10,S02,Frozen & Ready to Eat,9405.93
2024-10-10,S02,Fruits & Vegetables,3031.0699999999997
2024-10-10,S02,Home Care,10528.180000000002
2024-10-10,S02,Personal Care,10529.739999999998
2024-10-10,S02,Spices & Masala,4869.670000000001
2024-10-10,S02,Staples & Grains,43685.85999999999
2024-10-10,S02,Stationery & General,9627.73
2024-10-10,S03,Baby Care,33921.14
2024-10-10,S03,Bakery,1967.3899999999999
2024-10-10,S03,Beverages,8197.32
2024-10-10,S03,Bill-level adjustments,-1048.42
2024-10-10,S03,Biscuits & Snacks,1815.0
2024-10-10,S03,Confectionery,6200.05
2024-10-10,S03,Dairy,9805.4
2024-10-10,S03,Edible Oils,14209.96
2024-10-10,S03,Frozen & Ready to Eat,4706.56
2024-10-10,S03,Fruits & Vegetables,5218.469999999998
2024-10-10,S03,Home Care,6466.52
2024-10-10,S03,Personal Care,6355.26
2024-10-10,S03,Spices & Masala,9084.19
2024-10-10,S03,Staples & Grains,25883.78
2024-10-10,S03,Stationery & General,10488.380000000001
2024-10-10,S04,Baby Care,19330.89
2024-10-10,S04,Bakery,1360.08
2024-10-10,S04,Beverages,7611.81
2024-10-10,S04,Bill-level adjustments,-812.8900000000001
2024-10-10,S04,Biscuits & Snacks,1329.53
2024-10-10,S04,Confectionery,6192.12
2024-10-10,S04,Dairy,7896.3099999999995
2024-10-10,S04,Edible Oils,19308.230000000003
2024-10-10,S04,Frozen & Ready to Eat,6809.34
2024-10-10,S04,Fruits & Vegetables,6197.530000000001
2024-10-10,S04,Home Care,6584.540000000001
2024-10-10,S04,Personal Care,4720.81
2024-10-10,S04,Spices & Masala,3669.8699999999994
2024-10-10,S04,Staples & Grains,27514.710000000003
2024-10-10,S04,Stationery & General,1819.1799999999998
2024-10-10,S05,Baby Care,10786.090000000002
2024-10-10,S05,Bakery,2122.53
2024-10-10,S05,Beverages,4933.84
2024-10-10,S05,Bill-level adjustments,-999.34
2024-10-10,S05,Biscuits & Snacks,1659.0
2024-10-10,S05,Confectionery,1706.6399999999999
2024-10-10,S05,Dairy,6696.34
2024-10-10,S05,Edible Oils,6556.349999999999
2024-10-10,S05,Frozen & Ready to Eat,3943.8100000000004
2024-10-10,S05,Fruits & Vegetables,395.24
2024-10-10,S05,Home Care,4569.08
2024-10-10,S05,Personal Care,12102.81
2024-10-10,S05,Spices & Masala,3341.83
2024-10-10,S05,Staples & Grains,18483.88
2024-10-10,S05,Stationery & General,8416.0
2024-10-10,S06,Baby Care,15354.839999999997
2024-10-10,S06,Bakery,4254.65
2024-10-10,S06,Beverages,4045.060000000001
2024-10-10,S06,Bill-level adjustments,-874.01
2024-10-10,S06,Biscuits & Snacks,2731.46
2024-10-10,S06,Confectionery,2679.64
2024-10-10,S06,Dairy,10044.01
2024-10-10,S06,Edible Oils,39422.64
2024-10-10,S06,Frozen & Ready to Eat,8419.859999999999
2024-10-10,S06,Fruits & Vegetables,4532.17
2024-10-10,S06,Home Care,3473.92
2024-10-10,S06,Personal Care,8190.51
2024-10-10,S06,Spices & Masala,3006.53
2024-10-10,S06,Staples & Grains,42779.529999999984
2024-10-10,S06,Stationery & General,4107.17
2024-10-10,S07,Baby Care,19722.730000000003
2024-10-10,S07,Bakery,2141.2300000000005
2024-10-10,S07,Beverages,1926.8600000000001
2024-10-10,S07,Bill-level adjustments,-104.94000000000001
2024-10-10,S07,Biscuits & Snacks,1401.1399999999999
2024-10-10,S07,Confectionery,3864.5899999999997
2024-10-10,S07,Dairy,11951.57
2024-10-10,S07,Edible Oils,8028.68
2024-10-10,S07,Frozen & Ready to Eat,6464.78
2024-10-10,S07,Fruits & Vegetables,5335.889999999999
2024-10-10,S07,Home Care,9169.26
2024-10-10,S07,Personal Care,10919.900000000001
2024-10-10,S07,Spices & Masala,4064.3399999999997
2024-10-10,S07,Staples & Grains,24048.739999999998
2024-10-10,S07,Stationery & General,7677.46
2024-10-10,S08,Baby Care,18354.72
2024-10-10,S08,Bakery,1535.7199999999998
2024-10-10,S08,Beverages,6323.3
2024-10-10,S08,Bill-level adjustments,-1021.74
2024-10-10,S08,Biscuits & Snacks,693.1700000000001
2024-10-10,S08,Confectionery,2344.7799999999997
2024-10-10,S08,Dairy,4445.4
2024-10-10,S08,Edible Oils,23950.66
2024-10-10,S08,Frozen & Ready to Eat,6502.05
2024-10-10,S08,Fruits & Vegetables,4721.45
2024-10-10,S08,Home Care,5242.150000000001
2024-10-10,S08,Personal Care,4012.1100000000006
2024-10-10,S08,Spices & Masala,2820.7100000000005
2024-10-10,S08,Staples & Grains,11054.11
2024-10-10,S08,Stationery & General,5541.18
2024-10-10,S09,Baby Care,2791.46
2024-10-10,S09,Bakery,1171.51
2024-10-10,S09,Beverages,7595.9
2024-10-10,S09,Bill-level adjustments,0.0
2024-10-10,S09,Biscuits & Snacks,444.13
2024-10-10,S09,Confectionery,2935.01
2024-10-10,S09,Dairy,4432.09
2024-10-10,S09,Edible Oils,7953.79
2024-10-10,S09,Frozen & Ready to Eat,4365.8099999999995
2024-10-10,S09,Fruits & Vegetables,1527.66
2024-10-10,S09,Home Care,816.0899999999999
2024-10-10,S09,Personal Care,2093.66
2024-10-10,S09,Spices & Masala,2275.75
2024-10-10,S09,Staples & Grains,4321.7
2024-10-10,S09,Stationery & General,5060.42
2024-10-10,S10,Baby Care,42972.71000000001
2024-10-10,S10,Bakery,3710.830000000001
2024-10-10,S10,Beverages,7155.68
2024-10-10,S10,Bill-level adjustments,-1840.0300000000002
2024-10-10,S10,Biscuits & Snacks,3216.3799999999997
2024-10-10,S10,Confectionery,4469.889999999999
2024-10-10,S10,Dairy,18262.9
2024-10-10,S10,Edible Oils,23691.46
2024-10-10,S10,Frozen & Ready to Eat,7424.41
2024-10-10,S10,Fruits & Vegetables,7965.21
2024-10-10,S10,Home Care,11702.020000000002
2024-10-10,S10,Personal Care,18841.35
2024-10-10,S10,Spices & Masala,5562.42
2024-10-10,S10,Staples & Grains,34980.23
2024-10-10,S10,Stationery & General,3848.8900000000003
2024-10-10,S11,Baby Care,14212.62
2024-10-10,S11,Bakery,2128.23
2024-10-10,S11,Beverages,6828.35
2024-10-10,S11,Bill-level adjustments,-691.54
2024-10-10,S11,Biscuits & Snacks,1738.54
2024-10-10,S11,Confectionery,2694.9700000000003
2024-10-10,S11,Dairy,5653.669999999999
2024-10-10,S11,Edible Oils,11034.999999999998
2024-10-10,S11,Frozen & Ready to Eat,3581.13
2024-10-10,S11,Fruits & Vegetables,1562.32
2024-10-10,S11,Home Care,4311.0599999999995
2024-10-10,S11,Personal Care,8832.1
2024-10-10,S11,Spices & Masala,2807.07
2024-10-10,S11,Staples & Grains,15911.050000000001
2024-10-10,S11,Stationery & General,5893.2699999999995
2024-10-10,S12,Baby Care,25873.73
2024-10-10,S12,Bakery,6006.13
2024-10-10,S12,Beverages,5721.159999999999
2024-10-10,S12,Bill-level adjustments,-607.71
2024-10-10,S12,Biscuits & Snacks,1235.82
2024-10-10,S12,Confectionery,6570.380000000001
2024-10-10,S12,Dairy,10667.579999999998
2024-10-10,S12,Edible Oils,19391.87
2024-10-10,S12,Frozen & Ready to Eat,12594.4
2024-10-10,S12,Fruits & Vegetables,5512.93
2024-10-10,S12,Home Care,8419.18
2024-10-10,S12,Personal Care,15804.939999999999
2024-10-10,S12,Spices & Masala,6063.469999999999
2024-10-10,S12,Staples & Grains,36464.350000000006
2024-10-10,S12,Stationery & General,5330.67
2024-10-11,S01,Baby Care,50674.91999999999
2024-10-11,S01,Bakery,6089.400000000001
2024-10-11,S01,Beverages,6947.830000000001
2024-10-11,S01,Bill-level adjustments,-1621.25
2024-10-11,S01,Biscuits & Snacks,5021.04
2024-10-11,S01,Confectionery,10015.199999999997
2024-10-11,S01,Dairy,18569.309999999998
2024-10-11,S01,Edible Oils,34735.69000000001
2024-10-11,S01,Frozen & Ready to Eat,6829.59
2024-10-11,S01,Fruits & Vegetables,7617.73
2024-10-11,S01,Home Care,16444.48
2024-10-11,S01,Personal Care,14860.71
2024-10-11,S01,Spices & Masala,5833.650000000001
2024-10-11,S01,Staples & Grains,38648.56
2024-10-11,S01,Stationery & General,14840.300000000001
2024-10-11,S02,Baby Care,15176.710000000001
2024-10-11,S02,Bakery,540.01
2024-10-11,S02,Beverages,6762.339999999999
2024-10-11,S02,Bill-level adjustments,-1227.11
2024-10-11,S02,Biscuits & Snacks,2869.96
2024-10-11,S02,Confectionery,4883.16
2024-10-11,S02,Dairy,4498.76
2024-10-11,S02,Edible Oils,17486.22
2024-10-11,S02,Frozen & Ready to Eat,6967.179999999999
2024-10-11,S02,Fruits & Vegetables,2390.21
2024-10-11,S02,Home Care,12956.739999999998
2024-10-11,S02,Personal Care,6799.299999999999
2024-10-11,S02,Spices & Masala,3288.1700000000005
2024-10-11,S02,Staples & Grains,21204.639999999996
2024-10-11,S02,Stationery & General,2072.0
2024-10-11,S03,Baby Care,33195.53999999999
2024-10-11,S03,Bakery,5446.550000000001
2024-10-11,S03,Beverages,7579.240000000001
2024-10-11,S03,Bill-level adjustments,-2718.09
2024-10-11,S03,Biscuits & Snacks,3612.27
2024-10-11,S03,Confectionery,7894.729999999999
2024-10-11,S03,Dairy,15944.63
2024-10-11,S03,Edible Oils,19797.149999999998
2024-10-11,S03,Frozen & Ready to Eat,10584.749999999998
2024-10-11,S03,Fruits & Vegetables,2777.9400000000005
2024-10-11,S03,Home Care,10788.030000000002
2024-10-11,S03,Personal Care,20498.769999999997
2024-10-11,S03,Spices & Masala,9921.65
2024-10-11,S03,Staples & Grains,25442.29
2024-10-11,S03,Stationery & General,6369.68
2024-10-11,S04,Baby Care,10842.220000000001
2024-10-11,S04,Bakery,3104.4
2024-10-11,S04,Beverages,2923.4500000000003
2024-10-11,S04,Bill-level adjustments,-1589.4599999999996
2024-10-11,S04,Biscuits & Snacks,3393.9799999999996
2024-10-11,S04,Confectionery,2690.48
2024-10-11,S04,Dairy,8597.23
2024-10-11,S04,Edible Oils,25942.759999999995
2024-10-11,S04,Frozen & Ready to Eat,13888.550000000001
2024-10-11,S04,Fruits & Vegetables,3877.6699999999996
2024-10-11,S04,Home Care,7851.33
2024-10-11,S04,Personal Care,9970.720000000001
2024-10-11,S04,Spices & Masala,7714.3099999999995
2024-10-11,S04,Staples & Grains,33509.170000000006
2024-10-11,S04,Stationery & General,6041.959999999999
2024-10-11,S05,Baby Care,21283.260000000002
2024-10-11,S05,Bakery,3214.43
2024-10-11,S05,Beverages,5850.470000000001
2024-10-11,S05,Bill-level adjustments,-1159.5700000000002
2024-10-11,S05,Biscuits & Snacks,903.45
